,r,l
0,27.0,27
1,17.0,17
2,27.0,27
3,23.0,23
4,11.0,11
5,14.0,14
6,14.0,14
7,20.0,20
8,15.0,15
9,17.0,17
10,12.0,12
11,24.0,24
12,7.0,7
13,11.0,11
14,10.0,10
15,11.0,11
16,12.0,12
17,16.0,16
18,21.0,21
19,16.0,16
20,13.0,13
21,17.0,17
22,9.0,9
23,7.0,7
24,12.0,12
25,18.0,18
26,8.0,8
27,21.0,21
28,15.0,15
29,12.0,12
30,20.0,20
31,9.0,9
32,15.0,15
33,10.0,10
34,12.0,12
35,18.0,18
36,15.0,15
37,19.0,19
38,12.0,12
39,16.0,16
40,8.0,8
41,20.0,20
42,15.0,15
43,9.0,9
44,9.0,9
45,7.0,7
46,11.0,11
47,17.0,17
48,16.0,16
49,13.0,13
50,11.0,11
51,15.0,15
52,10.0,10
53,16.0,16
54,9.0,9
55,8.0,8
56,15.0,15
57,10.0,10
58,9.0,9
59,15.0,15
60,13.0,13
61,8.0,8
62,17.0,17
63,11.0,11
64,13.0,13
65,15.0,15
66,12.0,12
67,12.0,12
68,9.0,9
69,13.0,13
70,16.0,16
71,12.0,12
72,25.0,25
73,17.0,17
74,15.0,15
75,17.0,17
76,9.0,9
77,18.0,18
78,11.0,11
79,13.0,13
80,16.0,16
81,10.0,10
82,11.0,11
83,12.0,12
84,18.0,18
85,8.0,8
86,14.0,14
87,19.0,19
88,12.0,12
89,10.0,10
90,9.0,9
91,12.0,12
92,12.0,12
93,19.0,19
94,19.0,19
95,18.0,18
96,9.0,9
97,32.0,32
98,43.0,43
99,27.0,27
100,14.0,14
101,13.0,13
102,17.0,17
103,30.0,30
104,10.0,10
105,16.0,16
106,30.0,30
107,49.0,49
108,16.0,16
109,50.0,50
110,40.0,40
111,11.0,11
112,11.0,11
113,22.0,22
114,11.0,11
115,31.0,31
116,52.0,52
117,13.0,13
118,50.0,50
119,13.0,13
120,20.0,20
121,29.0,29
122,28.0,28
123,13.0,13
124,20.0,20
125,33.0,33
126,14.0,14
127,30.0,30
128,44.0,44
129,15.0,15
130,23.0,23
131,17.0,17
132,73.0,73
133,23.0,23
134,34.0,34
135,26.0,26
136,37.0,37
137,29.0,29
138,70.0,70
139,38.0,38
140,22.0,22
141,24.0,24
142,39.0,39
143,36.0,36
144,13.0,13
145,43.0,43
146,26.0,26
147,33.0,33
148,38.0,38
149,78.0,78
150,20.0,20
151,36.0,36
152,23.0,23
153,23.0,23
154,74.0,74
155,42.0,42
156,95.0,95
157,69.0,69
158,44.0,44
159,34.0,34
160,18.0,18
161,39.0,39
162,80.0,80
163,21.0,21
164,29.0,29
165,22.0,22
166,50.0,50
167,40.0,40
168,47.0,47
169,37.0,37
170,38.0,38
171,45.0,45
172,137.0,137
173,70.0,70
174,39.0,39
175,32.0,32
176,80.0,80
177,29.0,29
178,30.0,30
179,79.0,79
180,154.0,154
181,136.0,136
182,93.0,93
183,103.0,103
184,24.0,24
185,23.0,23
186,24.0,24
187,87.0,87
188,103.0,103
189,69.0,69
190,149.0,149
191,54.0,54
192,32.0,32
193,146.0,146
194,85.0,85
195,84.0,84
196,112.0,112
197,120.0,120
198,72.0,72
199,208.0,208
200,64.0,64
201,88.0,88
202,188.0,188
203,99.0,99
204,69.0,69
205,206.0,206
206,130.0,130
207,60.0,60
208,180.0,180
209,176.0,176
210,178.0,178
211,82.0,82
212,159.0,159
213,100.0,100
214,81.0,81
215,75.0,75
216,71.0,71
217,106.0,106
218,105.0,105
219,46.0,46
220,88.0,88
221,47.0,47
222,51.0,51
223,78.0,78
224,60.0,60
225,46.0,46
226,81.0,81
227,46.0,46
228,49.0,49
229,65.0,65
230,67.0,67
231,54.0,54
232,78.0,78
233,48.0,48
234,72.0,72
235,80.0,80
236,63.0,63
237,43.0,43
238,69.0,69
239,60.0,60
240,51.0,51
241,56.0,56
242,65.0,65
243,57.0,57
244,62.0,62
245,67.0,67
246,79.0,79
247,100.0,100
248,65.0,65
249,57.0,57
250,62.0,62
251,102.0,102
252,63.0,63
253,69.0,69
254,66.0,66
255,70.0,70
256,98.0,98
257,106.0,106
258,78.0,78
259,87.0,87
260,140.0,140
261,85.0,85
262,85.0,85
263,63.0,63
264,181.0,181
265,137.0,137
266,74.0,74
267,139.0,139
268,66.0,66
269,192.0,192
270,98.0,98
271,73.0,73
272,140.0,140
273,105.0,105
274,129.0,129
275,81.0,81
276,241.0,241
277,338.0,338
278,72.0,72
279,258.0,258
280,139.0,139
281,98.0,98
282,117.0,117
283,35.0,35
284,28.0,28
285,56.0,56
286,39.0,39
287,61.0,61
288,68.0,68
289,44.0,44
290,45.0,45
291,61.0,61
292,98.0,98
293,35.0,35
294,56.0,56
295,134.0,134
296,123.0,123
297,85.0,85
298,178.0,178
299,204.0,204
300,307.0,307
301,311.0,311
302,352.0,352
303,137.0,137
304,60.0,60
305,154.0,154
306,282.0,282
307,524.0,524
308,335.0,335
309,308.0,308
310,230.0,230
311,170.0,170
312,69.0,69
313,329.0,329
314,266.0,266
315,214.0,214
316,246.0,246
317,95.0,95
318,218.0,218
319,96.0,96
320,214.0,214
321,75.0,75
322,111.0,111
323,73.0,73
324,72.0,72
325,60.0,60
326,60.0,60
327,76.0,76
328,74.0,74
329,113.0,113
330,99.0,99
331,103.0,103
332,91.0,91
333,95.0,95
334,72.0,72
335,99.0,99
336,57.0,57
337,83.0,83
338,89.0,89
339,88.0,88
340,64.0,64
341,59.0,59
342,41.0,41
343,32.0,32
344,39.0,39
345,25.0,25
346,17.0,17
347,15.0,15
348,36.0,36
349,24.0,24
350,32.0,32
351,47.0,47
352,39.0,39
353,48.0,48
354,20.0,20
355,35.0,35
356,25.0,25
357,21.0,21
358,43.0,43
359,61.0,61
360,41.0,41
361,48.0,48
362,50.0,50
363,55.0,55
