,r,l
0,19.0,19
1,16.0,16
2,34.0,34
3,18.0,18
4,15.0,15
5,18.0,18
6,15.0,15
7,14.0,14
8,23.0,23
9,45.0,45
10,13.0,13
11,17.0,17
12,18.0,18
13,20.0,20
14,19.0,19
15,18.0,18
16,25.0,25
17,10.0,10
18,34.0,34
19,10.0,10
20,14.0,14
21,13.0,13
22,11.0,11
23,9.0,9
24,19.0,19
25,16.0,16
26,18.0,18
27,18.0,18
28,14.0,14
29,22.0,22
30,9.0,9
31,10.0,10
32,11.0,11
33,11.0,11
34,12.0,12
35,9.0,9
36,19.0,19
37,16.0,16
38,38.0,38
39,10.0,10
40,19.0,19
41,14.0,14
42,18.0,18
43,10.0,10
44,20.0,20
45,15.0,15
46,13.0,13
47,18.0,18
48,19.0,19
49,17.0,17
50,13.0,13
51,27.0,27
52,18.0,18
53,15.0,15
54,13.0,13
55,14.0,14
56,22.0,22
57,13.0,13
58,26.0,26
59,10.0,10
60,10.0,10
61,10.0,10
62,16.0,16
63,19.0,19
64,15.0,15
65,11.0,11
66,14.0,14
67,20.0,20
68,19.0,19
69,28.0,28
70,22.0,22
71,8.0,8
72,16.0,16
73,18.0,18
74,14.0,14
75,8.0,8
76,27.0,27
77,10.0,10
78,19.0,19
79,14.0,14
80,17.0,17
81,22.0,22
82,18.0,18
83,25.0,25
84,20.0,20
85,19.0,19
86,16.0,16
87,26.0,26
88,23.0,23
89,18.0,18
90,12.0,12
91,16.0,16
92,28.0,28
93,18.0,18
94,16.0,16
95,18.0,18
96,13.0,13
97,23.0,23
98,27.0,27
99,18.0,18
100,15.0,15
101,35.0,35
102,46.0,46
103,24.0,24
104,43.0,43
105,24.0,24
106,45.0,45
107,18.0,18
108,20.0,20
109,49.0,49
110,32.0,32
111,53.0,53
112,116.0,116
113,22.0,22
114,37.0,37
115,23.0,23
116,38.0,38
117,12.0,12
118,24.0,24
119,21.0,21
120,14.0,14
121,16.0,16
122,12.0,12
123,22.0,22
124,24.0,24
125,8.0,8
126,20.0,20
127,11.0,11
128,12.0,12
129,8.0,8
130,12.0,12
131,10.0,10
132,12.0,12
133,11.0,11
134,11.0,11
135,16.0,16
136,19.0,19
137,16.0,16
138,20.0,20
139,17.0,17
140,21.0,21
141,18.0,18
142,14.0,14
143,17.0,17
144,9.0,9
145,7.0,7
146,18.0,18
147,22.0,22
148,16.0,16
149,21.0,21
150,11.0,11
151,10.0,10
152,18.0,18
153,31.0,31
154,16.0,16
155,37.0,37
156,19.0,19
157,24.0,24
158,20.0,20
159,25.0,25
160,27.0,27
161,44.0,44
162,41.0,41
163,20.0,20
164,19.0,19
165,22.0,22
166,96.0,96
167,28.0,28
168,42.0,42
169,80.0,80
170,87.0,87
171,128.0,128
172,67.0,67
173,68.0,68
174,38.0,38
175,49.0,49
176,17.0,17
177,17.0,17
178,42.0,42
179,49.0,49
180,35.0,35
181,32.0,32
182,17.0,17
183,30.0,30
184,27.0,27
185,20.0,20
186,27.0,27
187,29.0,29
188,27.0,27
189,24.0,24
190,22.0,22
191,22.0,22
192,26.0,26
193,20.0,20
194,25.0,25
195,11.0,11
196,20.0,20
197,11.0,11
198,29.0,29
199,31.0,31
200,17.0,17
201,16.0,16
202,22.0,22
203,16.0,16
204,15.0,15
205,20.0,20
206,37.0,37
207,19.0,19
208,40.0,40
209,27.0,27
210,18.0,18
211,26.0,26
212,31.0,31
213,28.0,28
214,54.0,54
215,48.0,48
216,17.0,17
217,32.0,32
218,29.0,29
219,55.0,55
220,22.0,22
221,22.0,22
222,21.0,21
223,55.0,55
224,47.0,47
225,42.0,42
226,61.0,61
227,57.0,57
228,189.0,189
229,42.0,42
230,63.0,63
231,59.0,59
232,95.0,95
233,105.0,105
234,159.0,159
235,66.0,66
236,62.0,62
237,78.0,78
238,109.0,109
239,72.0,72
240,115.0,115
241,193.0,193
242,68.0,68
243,51.0,51
244,82.0,82
245,31.0,31
246,103.0,103
247,80.0,80
248,105.0,105
249,50.0,50
250,96.0,96
251,233.0,233
252,75.0,75
253,63.0,63
254,86.0,86
255,41.0,41
256,33.0,33
257,89.0,89
258,103.0,103
259,106.0,106
260,50.0,50
261,189.0,189
262,95.0,95
263,124.0,124
264,100.0,100
265,156.0,156
266,166.0,166
267,123.0,123
268,99.0,99
269,113.0,113
270,84.0,84
271,163.0,163
272,102.0,102
273,149.0,149
274,373.0,373
275,248.0,248
276,91.0,91
277,146.0,146
278,97.0,97
279,146.0,146
280,93.0,93
281,55.0,55
282,94.0,94
283,78.0,78
284,88.0,88
285,108.0,108
286,110.0,110
287,77.0,77
288,83.0,83
289,86.0,86
290,75.0,75
291,125.0,125
292,382.0,382
293,286.0,286
294,171.0,171
295,429.0,429
296,267.0,267
297,269.0,269
298,214.0,214
299,390.0,390
300,333.0,333
301,798.0,798
302,395.0,395
303,217.0,217
304,246.0,246
305,190.0,190
306,190.0,190
307,188.0,188
308,180.0,180
309,96.0,96
310,114.0,114
311,153.0,153
312,122.0,122
313,121.0,121
314,159.0,159
315,116.0,116
316,175.0,175
317,195.0,195
318,747.0,747
319,658.0,658
320,588.0,588
321,587.0,587
322,389.0,389
323,176.0,176
324,191.0,191
325,192.0,192
326,134.0,134
327,139.0,139
328,948.0,948
329,522.0,522
330,95.0,95
331,114.0,114
332,130.0,130
333,107.0,107
334,114.0,114
335,125.0,125
336,117.0,117
337,117.0,117
338,118.0,118
339,105.0,105
340,99.0,99
341,136.0,136
342,147.0,147
343,195.0,195
344,225.0,225
345,170.0,170
346,268.0,268
347,439.0,439
348,394.0,394
349,289.0,289
350,140.0,140
351,193.0,193
352,178.0,178
353,127.0,127
354,95.0,95
355,83.0,83
356,107.0,107
357,101.0,101
358,50.0,50
359,39.0,39
360,36.0,36
361,21.0,21
362,28.0,28
363,34.0,34
364,26.0,26
365,25.0,25
366,22.0,22
367,15.0,15
368,33.0,33
369,29.0,29
370,23.0,23
371,28.0,28
372,30.0,30
373,19.0,19
374,24.0,24
375,28.0,28
376,27.0,27
377,25.0,25
378,16.0,16
379,25.0,25
380,35.0,35
381,37.0,37
382,38.0,38
383,42.0,42
384,32.0,32
385,29.0,29
386,39.0,39
387,37.0,37
388,25.0,25
389,48.0,48
390,46.0,46
391,50.0,50
392,32.0,32
393,42.0,42
394,46.0,46
395,58.0,58
396,58.0,58
397,69.0,69
398,94.0,94
399,114.0,114
400,78.0,78
401,123.0,123
402,130.0,130
403,135.0,135
404,118.0,118
405,87.0,87
406,149.0,149
407,136.0,136
408,120.0,120
409,164.0,164
410,187.0,187
411,325.0,325
412,298.0,298
413,382.0,382
414,579.0,579
415,656.0,656
416,402.0,402
417,722.0,722
418,440.0,440
419,133.0,133
420,180.0,180
421,172.0,172
422,135.0,135
423,131.0,131
424,157.0,157
425,90.0,90
426,148.0,148
427,136.0,136
428,89.0,89
429,142.0,142
430,154.0,154
431,157.0,157
432,116.0,116
433,140.0,140
434,152.0,152
435,133.0,133
436,148.0,148
437,147.0,147
438,141.0,141
439,150.0,150
440,150.0,150
441,140.0,140
442,152.0,152
443,110.0,110
444,114.0,114
445,107.0,107
446,169.0,169
447,116.0,116
448,113.0,113
449,143.0,143
450,173.0,173
451,161.0,161
452,111.0,111
453,182.0,182
454,179.0,179
455,142.0,142
456,121.0,121
457,124.0,124
458,179.0,179
459,191.0,191
460,184.0,184
461,155.0,155
462,192.0,192
463,143.0,143
464,113.0,113
465,139.0,139
466,193.0,193
467,451.0,451
468,449.0,449
469,130.0,130
470,1000.0,1000
471,1000.0,1000
472,1000.0,1000
473,978.0,978
474,988.0,988
475,1000.0,1000
476,980.0,980
477,969.0,969
478,628.0,628
479,1000.0,1000
480,1000.0,1000
481,703.0,703
482,807.0,807
483,377.0,377
484,654.0,654
485,198.0,198
486,191.0,191
487,184.0,184
488,188.0,188
489,713.0,713
490,687.0,687
491,1000.0,1000
492,676.0,676
493,1000.0,1000
494,817.0,817
495,828.0,828
496,436.0,436
497,1000.0,1000
498,846.0,846
499,1000.0,1000
500,1000.0,1000
501,953.0,953
502,1000.0,1000
503,1000.0,1000
504,724.0,724
505,417.0,417
506,220.0,220
507,431.0,431
508,466.0,466
509,505.0,505
510,1000.0,1000
511,848.0,848
512,825.0,825
513,464.0,464
514,493.0,493
515,361.0,361
516,596.0,596
517,384.0,384
518,360.0,360
519,340.0,340
520,585.0,585
521,476.0,476
522,808.0,808
523,344.0,344
524,331.0,331
525,743.0,743
526,549.0,549
527,523.0,523
528,348.0,348
529,430.0,430
530,392.0,392
531,321.0,321
532,528.0,528
533,290.0,290
534,404.0,404
535,317.0,317
536,464.0,464
537,387.0,387
538,512.0,512
539,325.0,325
540,228.0,228
541,452.0,452
542,235.0,235
543,263.0,263
544,275.0,275
545,520.0,520
546,410.0,410
547,477.0,477
548,264.0,264
549,188.0,188
550,139.0,139
551,135.0,135
552,167.0,167
553,89.0,89
554,122.0,122
555,140.0,140
556,133.0,133
557,130.0,130
558,123.0,123
559,84.0,84
560,112.0,112
561,81.0,81
562,106.0,106
563,104.0,104
564,111.0,111
565,80.0,80
566,70.0,70
567,108.0,108
568,97.0,97
569,51.0,51
570,56.0,56
571,108.0,108
572,63.0,63
573,107.0,107
574,110.0,110
575,96.0,96
576,117.0,117
577,113.0,113
578,67.0,67
579,83.0,83
580,69.0,69
581,71.0,71
582,123.0,123
583,92.0,92
584,68.0,68
585,91.0,91
586,123.0,123
587,121.0,121
588,96.0,96
589,63.0,63
590,123.0,123
591,91.0,91
592,77.0,77
593,67.0,67
594,64.0,64
595,60.0,60
596,64.0,64
597,57.0,57
598,82.0,82
599,59.0,59
600,84.0,84
601,116.0,116
602,95.0,95
603,87.0,87
604,94.0,94
605,114.0,114
606,97.0,97
607,104.0,104
608,104.0,104
609,62.0,62
610,103.0,103
611,89.0,89
612,99.0,99
613,44.0,44
614,43.0,43
615,107.0,107
616,91.0,91
617,66.0,66
618,58.0,58
619,88.0,88
620,66.0,66
621,49.0,49
622,62.0,62
623,86.0,86
624,54.0,54
625,89.0,89
626,87.0,87
627,79.0,79
628,58.0,58
629,45.0,45
630,53.0,53
631,84.0,84
632,47.0,47
633,66.0,66
634,64.0,64
635,67.0,67
636,69.0,69
637,33.0,33
638,84.0,84
639,63.0,63
640,81.0,81
641,83.0,83
642,79.0,79
643,40.0,40
644,59.0,59
645,32.0,32
646,39.0,39
647,77.0,77
648,31.0,31
649,36.0,36
650,51.0,51
651,70.0,70
652,38.0,38
653,61.0,61
654,72.0,72
655,59.0,59
656,33.0,33
657,66.0,66
658,43.0,43
659,37.0,37
660,67.0,67
661,27.0,27
662,37.0,37
663,49.0,49
664,26.0,26
665,50.0,50
666,64.0,64
667,51.0,51
668,37.0,37
669,29.0,29
670,47.0,47
671,57.0,57
672,38.0,38
673,38.0,38
674,56.0,56
675,48.0,48
676,56.0,56
677,35.0,35
678,24.0,24
679,56.0,56
680,43.0,43
681,46.0,46
682,24.0,24
683,34.0,34
684,42.0,42
685,20.0,20
686,43.0,43
687,39.0,39
688,35.0,35
689,28.0,28
690,29.0,29
691,31.0,31
692,36.0,36
693,41.0,41
694,23.0,23
695,19.0,19
696,27.0,27
697,21.0,21
698,38.0,38
699,23.0,23
700,28.0,28
701,43.0,43
702,44.0,44
703,20.0,20
704,21.0,21
705,29.0,29
706,50.0,50
707,23.0,23
708,36.0,36
709,34.0,34
710,47.0,47
711,18.0,18
712,34.0,34
713,19.0,19
714,18.0,18
715,28.0,28
716,40.0,40
717,19.0,19
718,46.0,46
719,38.0,38
720,25.0,25
721,45.0,45
722,43.0,43
723,25.0,25
724,29.0,29
725,28.0,28
726,24.0,24
727,33.0,33
728,30.0,30
729,24.0,24
730,27.0,27
731,22.0,22
732,44.0,44
733,31.0,31
734,25.0,25
735,41.0,41
736,35.0,35
737,32.0,32
738,23.0,23
739,25.0,25
740,28.0,28
741,29.0,29
742,40.0,40
743,36.0,36
744,25.0,25
745,44.0,44
746,34.0,34
747,24.0,24
748,46.0,46
749,27.0,27
750,23.0,23
751,53.0,53
752,45.0,45
753,58.0,58
754,27.0,27
755,43.0,43
756,44.0,44
757,30.0,30
758,52.0,52
759,53.0,53
760,29.0,29
761,29.0,29
762,22.0,22
763,43.0,43
764,23.0,23
765,57.0,57
766,55.0,55
767,24.0,24
768,22.0,22
769,44.0,44
770,27.0,27
771,54.0,54
772,44.0,44
773,60.0,60
774,25.0,25
775,48.0,48
776,36.0,36
777,41.0,41
778,24.0,24
